root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
6-K,Current report,2024-04-11,2024-05-02,Snow Lake Resources Ltd.,LITM,0001769697,1769697,"Winnipeg, Manitoba, Canada","Manitoba, Canada",001-41085,24837103,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41085&action=getcompany,https://www.sec.gov/Archives/edgar/data/1769697/000106299324008288/0001062993-24-008288-index.html,https://www.sec.gov/Archives/edgar/data/1769697/000106299324008288/exhibit99-1.htm
SC 13E3,Going private transaction,2024-07-26,,"['Keypath Education International, Inc.', 'Keypath Education International, Inc.']",,"['0001865852', '0001865852']","['1865852', '1865852']","['Schaumburg, Illinois', 'Schaumburg, Illinois']","['Delaware', 'Delaware']",005-94544,241147139,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=005-94544&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1865852/000101376224001607/0001013762-24-001607-index.html', 'https://www.sec.gov/Archives/edgar/data/1865852/000101376224001607/0001013762-24-001607-index.html']","['https://www.sec.gov/Archives/edgar/data/1865852/000101376224001607/ea020826703ex99-c2_keypath.htm', 'https://www.sec.gov/Archives/edgar/data/1865852/000101376224001607/ea020826703ex99-c2_keypath.htm']"
DEF 14A,Proxy statement,2024-03-29,2024-05-15,ZimVie Inc.,ZIMV,0001876588,1876588,"Westminster, Colorado",Delaware,001-41242,24802851,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41242&action=getcompany,https://www.sec.gov/Archives/edgar/data/1876588/000119312524081814/0001193125-24-081814-index.html,https://www.sec.gov/Archives/edgar/data/1876588/000119312524081814/d870893ddef14a.htm
DEFR14A,Proxy statement,2024-05-09,,Sidus Space Inc.,SIDU,0001879726,1879726,"Cape Canaveral, Florida",Delaware,001-41154,24931573,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41154&action=getcompany,https://www.sec.gov/Archives/edgar/data/1879726/000149315224018488/0001493152-24-018488-index.html,https://www.sec.gov/Archives/edgar/data/1879726/000149315224018488/formdefr14a.htm
DEF 14A,Proxy statement,2024-04-19,2024-06-05,Cars.com Inc.,CARS,0001683606,1683606,"Chicago, Illinois",Delaware,001-37869,24858727,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37869&action=getcompany,https://www.sec.gov/Archives/edgar/data/1683606/000114036124020810/0001140361-24-020810-index.html,https://www.sec.gov/Archives/edgar/data/1683606/000114036124020810/ny20010637x1_def14a.htm
6-K,Current report,2024-03-29,2024-03-28,LeddarTech Holdings Inc.,"LDTC, LDTCW",0001981462,1981462,"Quebec City, Canada (Federal Level)",[],001-41893,24801057,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41893&action=getcompany,https://www.sec.gov/Archives/edgar/data/1981462/000121390024027421/0001213900-24-027421-index.html,https://www.sec.gov/Archives/edgar/data/1981462/000121390024027421/ea020286101ex99-2_leddartech.htm
DEF 14A,Proxy statement,2024-04-19,2024-05-29,DIODES INC /DEL/,DIOD,0000029002,29002,"Plano, Texas",Delaware,002-25577,24858213,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=002-25577&action=getcompany,https://www.sec.gov/Archives/edgar/data/29002/000095017024046039/0000950170-24-046039-index.html,https://www.sec.gov/Archives/edgar/data/29002/000095017024046039/diod-20240411.htm
DEF 14A,Proxy statement,2024-05-06,2024-05-22,"Childrens Place, Inc.",PLCE,0001041859,1041859,"Secaucus, New Jersey",[],000-23071,24915737,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-23071&action=getcompany,https://www.sec.gov/Archives/edgar/data/1041859/000093041324001759/0000930413-24-001759-index.html,https://www.sec.gov/Archives/edgar/data/1041859/000093041324001759/c108774_def14a-ixbrl.htm
6-K,Current report,2024-04-08,2024-05-16,Aris Mining Corp,"ARMN, CLGDF, TPRXF",0001964504,1964504,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-41794,24830418,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41794&action=getcompany,https://www.sec.gov/Archives/edgar/data/1964504/000106299324008169/0001062993-24-008169-index.html,https://www.sec.gov/Archives/edgar/data/1964504/000106299324008169/exhibit99-1.htm
6-K,Current report,2024-04-04,2023-12-31,Euronav NV,EURN,0001604481,1604481,"Antwerp, Belgium",Belgium,001-36810,24823377,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36810&action=getcompany,https://www.sec.gov/Archives/edgar/data/1604481/000091957424002349/0000919574-24-002349-index.html,https://www.sec.gov/Archives/edgar/data/1604481/000091957424002349/d11022085_6k.htm
424B3,Prospectus,2024-06-04,,Eagle Point Enhanced Income Trust,,0001992148,1992148,"Greenwich, Connecticut",Delaware,333-274966,241017862,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-274966&action=getcompany,https://www.sec.gov/Archives/edgar/data/1992148/000110465924068234/0001104659-24-068234-index.html,https://www.sec.gov/Archives/edgar/data/1992148/000110465924068234/tm2416380d2_424b3.htm
DEF 14A,Proxy statement,2024-03-01,2024-04-11,DOW INC.,DOW,0001751788,1751788,"Midland, Michigan",Delaware,001-38646,24709461,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38646&action=getcompany,https://www.sec.gov/Archives/edgar/data/1751788/000119312524055895/0001193125-24-055895-index.html,https://www.sec.gov/Archives/edgar/data/1751788/000119312524055895/d518047ddef14a.htm
PREC14A,Proxy statement (preliminary),2024-04-19,,"['WisdomTree, Inc.', 'WisdomTree, Inc.']","['WT', 'WT']","['0000880631', '0000880631']","['880631', '880631']","['New York, New York', 'New York, New York']","['Delaware', 'Delaware']",001-10932,24858998,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10932&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/880631/000121465924007214/0001214659-24-007214-index.html', 'https://www.sec.gov/Archives/edgar/data/880631/000121465924007214/0001214659-24-007214-index.html']","['https://www.sec.gov/Archives/edgar/data/880631/000121465924007214/wt-20231231.htm', 'https://www.sec.gov/Archives/edgar/data/880631/000121465924007214/wt-20231231.htm']"
DEF 14A,Proxy statement,2024-03-15,2024-04-25,DOMINOS PIZZA INC,DPZ,0001286681,1286681,"Ann Arbor, Michigan",Delaware,001-32242,24752467,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32242&action=getcompany,https://www.sec.gov/Archives/edgar/data/1286681/000119312524068579/0001193125-24-068579-index.html,https://www.sec.gov/Archives/edgar/data/1286681/000119312524068579/d775903ddef14a.htm
DEF 14A,Proxy statement,2024-04-25,2023-12-31,NORTHWEST PIPE CO,NWPX,0001001385,1001385,"Vancouver, Washington",Oregon,000-27140,24876112,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-27140&action=getcompany,https://www.sec.gov/Archives/edgar/data/1001385/000143774924013214/0001437749-24-013214-index.html,https://www.sec.gov/Archives/edgar/data/1001385/000143774924013214/nwpx20230921_def14a.htm
DEFR14A,Proxy statement,2024-04-16,,ALIGN TECHNOLOGY INC,ALGN,0001097149,1097149,"Tempe, Arizona",Delaware,000-32259,24848215,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-32259&action=getcompany,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000023/0001097149-24-000023-index.html,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000023/algn-20240416.htm
10-K,Annual report,2024-02-01,2023-08-31,Enertopia Corp.,ENRT,0001346022,1346022,"Kelowna, British Columbia, Canada",Nevada,000-51866,24585987,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-51866&action=getcompany,https://www.sec.gov/Archives/edgar/data/1346022/000106299324001715/0001062993-24-001715-index.html,https://www.sec.gov/Archives/edgar/data/1346022/000106299324001715/form10ka.htm
DEF 14A,Proxy statement,2024-03-29,2024-05-02,"Alpha Metallurgical Resources, Inc.",AMR,0001704715,1704715,"Bristol, Tennessee",Delaware,001-38735,24804463,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38735&action=getcompany,https://www.sec.gov/Archives/edgar/data/1704715/000114036124016607/0001140361-24-016607-index.html,https://www.sec.gov/Archives/edgar/data/1704715/000114036124016607/ny20020478x2_def14a.htm
PRE 14A,Proxy statement (preliminary),2024-03-15,2024-05-02,"Alpha Metallurgical Resources, Inc.",AMR,0001704715,1704715,"Bristol, Tennessee",Delaware,001-38735,24755355,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38735&action=getcompany,https://www.sec.gov/Archives/edgar/data/1704715/000114036124013517/0001140361-24-013517-index.html,https://www.sec.gov/Archives/edgar/data/1704715/000114036124013517/ny20020478x1_pre14a.htm
DEF 14A,Proxy statement,2024-04-08,2024-05-06,ATLANTIC AMERICAN CORP,AAME,0000008177,8177,"Atlanta, Georgia",Georgia,000-03722,24828935,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-03722&action=getcompany,https://www.sec.gov/Archives/edgar/data/8177/000114036124018529/0001140361-24-018529-index.html,https://www.sec.gov/Archives/edgar/data/8177/000114036124018529/ny20021303x1_def14a.htm
10-K,Annual report,2024-04-29,2023-12-31,CEDAR FAIR L P,FUN,0000811532,811532,"Sandusky, Ohio",Delaware,001-09444,24890171,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-09444&action=getcompany,https://www.sec.gov/Archives/edgar/data/811532/000081153224000071/0000811532-24-000071-index.html,https://www.sec.gov/Archives/edgar/data/811532/000081153224000071/fun-20231231.htm
DEF 14A,Proxy statement,2024-04-03,2024-05-23,BlackRock Direct Lending Corp.,,0001834543,1834543,"Santa Monica, California",Delaware,814-01378,24819942,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=814-01378&action=getcompany,https://www.sec.gov/Archives/edgar/data/1834543/000095017024041262/0000950170-24-041262-index.html,https://www.sec.gov/Archives/edgar/data/1834543/000095017024041262/bdlc_proxy_2024_def14a_f.htm
DEF 14A,Proxy statement,2024-04-12,2024-05-22,"Five Point Holdings, LLC",FPH,0001574197,1574197,"Irvine, California",Delaware,001-38088,24842091,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38088&action=getcompany,https://www.sec.gov/Archives/edgar/data/1574197/000157419724000056/0001574197-24-000056-index.html,https://www.sec.gov/Archives/edgar/data/1574197/000157419724000056/fph-20240412.htm
DEF 14A,Proxy statement,2024-04-10,2024-05-22,CLEAN HARBORS INC,CLH,0000822818,822818,"Norwell, Massachusetts",Massachusetts,001-34223,24835368,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34223&action=getcompany,https://www.sec.gov/Archives/edgar/data/822818/000082281824000015/0000822818-24-000015-index.html,https://www.sec.gov/Archives/edgar/data/822818/000082281824000015/clh-20240410.htm
10-K,Annual report,2024-07-29,2024-03-31,"AMMO, INC.","POWW, POWWP",0001015383,1015383,"Scottsdale, Arizona",Delaware,001-13101,241153118,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13101&action=getcompany,https://www.sec.gov/Archives/edgar/data/1015383/000149315224029439/0001493152-24-029439-index.html,https://www.sec.gov/Archives/edgar/data/1015383/000149315224029439/form10-ka.htm
20-F,Annual report - foreign issuer,2024-05-16,2023-12-31,Electra Battery Materials Corp,ELBM,0001907184,1907184,"Toronto, Ontario, Canada","Ontario, Canada",001-41356,24953090,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41356&action=getcompany,https://www.sec.gov/Archives/edgar/data/1907184/000110465924062101/0001104659-24-062101-index.html,https://www.sec.gov/Archives/edgar/data/1907184/000110465924062101/elbm-20231231x20f.htm
DEF 14A,Proxy statement,2024-04-15,2024-05-09,Mallinckrodt plc,MCKPF,0001567892,1567892,"Dublin 15, Ireland",[],001-35803,24843084,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35803&action=getcompany,https://www.sec.gov/Archives/edgar/data/1567892/000110465924046964/0001104659-24-046964-index.html,https://www.sec.gov/Archives/edgar/data/1567892/000110465924046964/tm242936-1_def14a.htm
DEF 14A,Proxy statement,2024-03-18,2024-04-26,BADGER METER INC,BMI,0000009092,9092,"Milwaukee, Wisconsin",Wisconsin,001-06706,24760050,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-06706&action=getcompany,https://www.sec.gov/Archives/edgar/data/9092/000095017024032923/0000950170-24-032923-index.html,https://www.sec.gov/Archives/edgar/data/9092/000095017024032923/bmi-20240308.htm
DEF 14A,Proxy statement,2024-04-23,2024-06-05,"InterDigital, Inc.",IDCC,0001405495,1405495,"Wilmington, Delaware",[],001-33579,24864930,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33579&action=getcompany,https://www.sec.gov/Archives/edgar/data/1405495/000119312524107018/0001193125-24-107018-index.html,https://www.sec.gov/Archives/edgar/data/1405495/000119312524107018/d633494ddef14a.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-24,"Gain Therapeutics, Inc.",GANX,0001819411,1819411,"Bethesda, Maryland",Delaware,001-40237,24883420,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40237&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819411/000155837024005893/0001558370-24-005893-index.html,https://www.sec.gov/Archives/edgar/data/1819411/000155837024005893/tmb-20240624xdef14a.htm
DEF 14A,Proxy statement,2024-03-04,2024-04-17,REGIONS FINANCIAL CORP,"RF, RF-PB, RF-PC, RF-PE",0001281761,1281761,"Birmingham, Alabama",Delaware,001-34034,24716294,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34034&action=getcompany,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000016/0001281761-24-000016-index.html,https://www.sec.gov/Archives/edgar/data/1281761/000128176124000016/rf2024proxystatement.pdf
DEF 14A,Proxy statement,2024-04-09,2023-12-31,ALIGN TECHNOLOGY INC,ALGN,0001097149,1097149,"Tempe, Arizona",Delaware,000-32259,24832759,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-32259&action=getcompany,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000018/0001097149-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000018/algn-20240409.htm
10-K,Annual report,2024-04-30,2023-12-31,"Freshpet, Inc.",FRPT,0001611647,1611647,"Secaucus, New Jersey",Delaware,001-36729,24893705,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36729&action=getcompany,https://www.sec.gov/Archives/edgar/data/1611647/000143774924013821/0001437749-24-013821-index.html,https://www.sec.gov/Archives/edgar/data/1611647/000143774924013821/frpt20231231_10ka.htm
SC 13E3,Going private transaction,2024-06-25,,"['Keypath Education International, Inc.', 'Keypath Education International, Inc.']",,"['0001865852', '0001865852']","['1865852', '1865852']","['Schaumburg, Illinois', 'Schaumburg, Illinois']","['Delaware', 'Delaware']",005-94544,241070012,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=005-94544&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1865852/000121390024055831/0001213900-24-055831-index.html', 'https://www.sec.gov/Archives/edgar/data/1865852/000121390024055831/0001213900-24-055831-index.html']","['https://www.sec.gov/Archives/edgar/data/1865852/000121390024055831/ea020843601ex99-c2_keypath.htm', 'https://www.sec.gov/Archives/edgar/data/1865852/000121390024055831/ea020843601ex99-c2_keypath.htm']"
DEF 14A,Proxy statement,2024-04-05,2024-05-15,"O-I Glass, Inc. /DE/",OI,0000812074,812074,"Perrysburg, Ohio",Delaware,001-09576,24824718,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-09576&action=getcompany,https://www.sec.gov/Archives/edgar/data/812074/000155837024004737/0001558370-24-004737-index.html,https://www.sec.gov/Archives/edgar/data/812074/000155837024004737/oi-20240515xdef14a.htm
DOS,,2024-04-19,,Auor Capital Fund V LLC,,0002017115,2017115,"Bloomington, Minnesota",Minnesota,367-00370,24855170,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=367-00370&action=getcompany,https://www.sec.gov/Archives/edgar/data/2017115/000201711524000002/0002017115-24-000002-index.html,https://www.sec.gov/Archives/edgar/data/2017115/000201711524000002/filename4.htm
10-K,Annual report,2024-05-30,2024-01-31,"Perma-Pipe International Holdings, Inc.",PPIH,0000914122,914122,"Spring, Texas",Delaware,001-32530,241003970,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32530&action=getcompany,https://www.sec.gov/Archives/edgar/data/914122/000143774924018710/0001437749-24-018710-index.html,https://www.sec.gov/Archives/edgar/data/914122/000143774924018710/ppih20240131_10ka.htm
PRER14A,Proxy statement (preliminary),2024-04-26,,"WisdomTree, Inc.",WT,0000880631,880631,"New York, New York",Delaware,001-10932,24885225,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10932&action=getcompany,https://www.sec.gov/Archives/edgar/data/880631/000121465924007643/0001214659-24-007643-index.html,https://www.sec.gov/Archives/edgar/data/880631/000121465924007643/wt-20240426.htm
DOS,,2024-05-28,,Auor Capital Fund V LLC,,0002017115,2017115,"Bloomington, Minnesota",Minnesota,367-00370,24985786,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=367-00370&action=getcompany,https://www.sec.gov/Archives/edgar/data/2017115/000095012324006023/0000950123-24-006023-index.html,https://www.sec.gov/Archives/edgar/data/2017115/000095012324006023/filename4.htm
10-K,Annual report,2024-04-01,2023-12-31,SATIVUS TECH CORP.,SATT,0001661600,16616,"Bethesda, Maryland",Delaware,333-208814,24805995,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-208814&action=getcompany,https://www.sec.gov/Archives/edgar/data/16616/000168316824001970/0001683168-24-001970-index.html,https://www.sec.gov/Archives/edgar/data/16616/000168316824001970/sativus_i10k-123123.htm
10-K,Annual report,2024-02-29,2023-12-31,BIOLIFE SOLUTIONS INC,BLFS,0000834365,834365,"Bothell, Washington",Delaware,001-36362,24705111,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-36362&action=getcompany,https://www.sec.gov/Archives/edgar/data/834365/000162828024008061/0001628280-24-008061-index.html,https://www.sec.gov/Archives/edgar/data/834365/000162828024008061/wichtermant_amendedandre.htm
8-K,Current report,2024-03-19,2024-03-14,"UpHealth, Inc.","UPHL, UPHLW",0001770141,1770141,"Delray Beach, Florida",Delaware,001-38924,24762967,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38924&action=getcompany,https://www.sec.gov/Archives/edgar/data/1770141/000177014124000023/0001770141-24-000023-index.html,https://www.sec.gov/Archives/edgar/data/1770141/000177014124000023/exhibit102-uphealthxjayjen.htm
DEF 14A,Proxy statement,2024-05-14,2024-06-25,"HashiCorp, Inc.",HCP,0001720671,1720671,"San Francisco, California",Delaware,001-41121,24944293,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41121&action=getcompany,https://www.sec.gov/Archives/edgar/data/1720671/000114036124025948/0001140361-24-025948-index.html,https://www.sec.gov/Archives/edgar/data/1720671/000114036124025948/ny20021845x1_def14a.htm
DEF 14A,Proxy statement,2024-04-29,2024-04-29,"Match Group, Inc.",MTCH,0000891103,891103,"Dallas, Texas",Delaware,001-34148,24890674,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34148&action=getcompany,https://www.sec.gov/Archives/edgar/data/891103/000089110324000049/0000891103-24-000049-index.html,https://www.sec.gov/Archives/edgar/data/891103/000089110324000049/mtch-20240429.htm
8-K,Current report,2024-05-07,2024-05-01,Churchill Capital Corp IX/Cayman,CCIX,0002006291,2006291,"New York, New York",Cayman Islands,001-42041,24922310,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-42041&action=getcompany,https://www.sec.gov/Archives/edgar/data/2006291/000119312524133147/0001193125-24-133147-index.html,https://www.sec.gov/Archives/edgar/data/2006291/000119312524133147/d824104dex41.htm
DRS,Draft registration statement,2024-01-04,,Churchill Capital Corp IX/Cayman,,0002006291,2006291,"New York, New York",Cayman Islands,377-07042,24513020,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07042&action=getcompany,https://www.sec.gov/Archives/edgar/data/2006291/000095012324000031/0000950123-24-000031-index.html,https://www.sec.gov/Archives/edgar/data/2006291/000095012324000031/filename8.htm
DEFC14A,Proxy statement,2024-04-29,,"['WisdomTree, Inc.', 'WisdomTree, Inc.']","['WT', 'WT']","['0000880631', '0000880631']","['880631', '880631']","['New York, New York', 'New York, New York']","['Delaware', 'Delaware']",001-10932,24890613,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-10932&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/880631/000121465924007720/0001214659-24-007720-index.html', 'https://www.sec.gov/Archives/edgar/data/880631/000121465924007720/0001214659-24-007720-index.html']","['https://www.sec.gov/Archives/edgar/data/880631/000121465924007720/wt-20240429.htm', 'https://www.sec.gov/Archives/edgar/data/880631/000121465924007720/wt-20240429.htm']"
DEF 14A,Proxy statement,2024-04-10,2024-05-22,AMERICAN TOWER CORP /MA/,AMT,0001053507,1053507,"Boston, Massachusetts",Delaware,001-14195,24834295,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14195&action=getcompany,https://www.sec.gov/Archives/edgar/data/1053507/000105350724000075/0001053507-24-000075-index.html,https://www.sec.gov/Archives/edgar/data/1053507/000105350724000075/amt-20240408.htm
F-1,Registration statement,2024-02-23,,Epsium Enterprise Ltd,,0001883437,1883437,"Macau, China","Virgin Islands, British",333-276313,24667630,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276313&action=getcompany,https://www.sec.gov/Archives/edgar/data/1883437/000121390024016338/0001213900-24-016338-index.html,https://www.sec.gov/Archives/edgar/data/1883437/000121390024016338/ea0200438ex10-2_epsiumenter.htm
10-K,Annual report,2024-04-29,2023-12-31,LIVEPERSON INC,LPSN,0001102993,1102993,"New York, New York",Delaware,001-41926,24892574,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41926&action=getcompany,https://www.sec.gov/Archives/edgar/data/1102993/000110299324000068/0001102993-24-000068-index.html,https://www.sec.gov/Archives/edgar/data/1102993/000110299324000068/ex-1026johnsabinoemploym.htm
DEF 14A,Proxy statement,2024-06-14,2024-03-31,DXC Technology Co,DXC,0001688568,1688568,"Ashburn, Virginia",Nevada,001-38033,241045766,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38033&action=getcompany,https://www.sec.gov/Archives/edgar/data/1688568/000168856824000060/0001688568-24-000060-index.html,https://www.sec.gov/Archives/edgar/data/1688568/000168856824000060/dxc-20240613.htm
S-1,Registration statement,2024-03-22,,Churchill Capital Corp IX/Cayman,,0002006291,2006291,"New York, New York",Cayman Islands,333-278192,24776318,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-278192&action=getcompany,https://www.sec.gov/Archives/edgar/data/2006291/000119312524075471/0001193125-24-075471-index.html,https://www.sec.gov/Archives/edgar/data/2006291/000119312524075471/d681110dex45.htm
DRS,Draft registration statement,2024-02-09,,Churchill Capital Corp IX/Cayman,,0002006291,2006291,"New York, New York",Cayman Islands,377-07042,24615642,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07042&action=getcompany,https://www.sec.gov/Archives/edgar/data/2006291/000095012324001327/0000950123-24-001327-index.html,https://www.sec.gov/Archives/edgar/data/2006291/000095012324001327/filename2.htm
10-K,Annual report,2024-04-05,2023-12-31,"UpHealth, Inc.","UPHL, UPHLW",0001770141,1770141,"Delray Beach, Florida",Delaware,001-38924,24824538,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38924&action=getcompany,https://www.sec.gov/Archives/edgar/data/1770141/000177014124000046/0001770141-24-000046-index.html,https://www.sec.gov/Archives/edgar/data/1770141/000177014124000046/exhibit1057-uphxjayxempagr.htm
DEF 14A,Proxy statement,2024-01-31,2024-01-30,International Media Acquisition Corp.,"IMAQ, IMAQR, IMAQU, IMAQW",0001846235,1846235,"North Brunswick, New Jersey",Delaware,001-40687,24583540,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40687&action=getcompany,https://www.sec.gov/Archives/edgar/data/1846235/000165495424001127/0001654954-24-001127-index.html,https://www.sec.gov/Archives/edgar/data/1846235/000165495424001127/imac_def14a.htm
DEF 14A,Proxy statement,2024-04-04,2024-05-02,"POWERSCHOOL HOLDINGS, INC.",PWSC,0001835681,1835681,"Folsom, California",Delaware,001-40684,24821595,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40684&action=getcompany,https://www.sec.gov/Archives/edgar/data/1835681/000114036124017804/0001140361-24-017804-index.html,https://www.sec.gov/Archives/edgar/data/1835681/000114036124017804/ny20021688x1_def14a.htm
DEF 14A,Proxy statement,2024-05-09,2024-06-18,IPG PHOTONICS CORP,IPGP,0001111928,1111928,"Marlborough, Massachusetts",Delaware,001-33155,24928955,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33155&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111928/000111192824000077/0001111928-24-000077-index.html,https://www.sec.gov/Archives/edgar/data/1111928/000111192824000077/ipgp-20240506.htm
DRS,Draft registration statement,2024-06-04,,"OneStream, Inc.",,0001889956,1889956,"Rochester, Michigan",Delaware,377-07087,241015706,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07087&action=getcompany,https://www.sec.gov/Archives/edgar/data/1889956/000095012324006086/0000950123-24-006086-index.html,https://www.sec.gov/Archives/edgar/data/1889956/000095012324006086/filename1.htm
DEF 14A,Proxy statement,2024-03-14,2024-05-07,GENERAL ELECTRIC CO,GE,0000040545,40545,"Boston, Massachusetts",New York,001-00035,24750263,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-00035&action=getcompany,https://www.sec.gov/Archives/edgar/data/40545/000130817924000139/0001308179-24-000139-index.html,https://www.sec.gov/Archives/edgar/data/40545/000130817924000139/lge2024_def14a.htm
DEF 14A,Proxy statement,2024-04-08,2024-05-23,GRAPHIC PACKAGING HOLDING CO,GPK,0001408075,1408075,"Atlanta, Georgia",Delaware,001-33988,24828280,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33988&action=getcompany,https://www.sec.gov/Archives/edgar/data/1408075/000119312524089201/0001193125-24-089201-index.html,https://www.sec.gov/Archives/edgar/data/1408075/000119312524089201/d453303ddef14a.htm
8-K,Current report,2024-02-07,2024-02-07,"Disc Medicine, Inc.",IRON,0001816736,1816736,"Watertown, Massachusetts",Delaware,001-39438,24602262,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39438&action=getcompany,https://www.sec.gov/Archives/edgar/data/1816736/000119312524025951/0001193125-24-025951-index.html,https://www.sec.gov/Archives/edgar/data/1816736/000119312524025951/d758257dex101.htm
DEF 14A,Proxy statement,2024-04-02,2024-05-13,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",EPRT,0001728951,1728951,"Princeton, New Jersey",Maryland,001-38530,24814200,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38530&action=getcompany,https://www.sec.gov/Archives/edgar/data/1728951/000119312524084746/0001193125-24-084746-index.html,https://www.sec.gov/Archives/edgar/data/1728951/000119312524084746/d607195ddef14a.htm
DEF 14A,Proxy statement,2024-03-26,2024-05-07,Atlantic Union Bankshares Corp,"AUB, AUB-PA",0000883948,883948,"Glen Allen, Virginia",Virginia,001-39325,24781027,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39325&action=getcompany,https://www.sec.gov/Archives/edgar/data/883948/000155837024003888/0001558370-24-003888-index.html,https://www.sec.gov/Archives/edgar/data/883948/000155837024003888/aub-20240507xdef14a.htm
